"waybill_code"|"create_time"|"id_status"|"courier_id"
JXPOP27550983|"20230720204058"|3|C005
JXPOP83043897|"20230711083555"|5|C008
JXFD97375338|"20230718015601"|5|C001
JXFD26262584|"20230731130017"|3|C001
JXPOP33397580|"20230710100807"|1|C007
JXFD28414446|"20230730112003"|2|C002
JXEC86469440|"20230713164904"|2|C009
JXFD28517262|"20230714051430"|4|C002
JXPOP14734329|"20230723233459"|3|C010
JXFD41722645|"20230705005651"|2|C005
JXPOP52870890|"20230724194617"|1|C005
JXFD77477717|"20230724045403"|4|C002
JXPOP76916385|"20230702072154"|1|C004
JXFD33860124|"20230727101206"|1|C002
JXFD43792320|"20230721205723"|1|C003
JXFD27363148|"20230719005608"|1|C005
JXFD05152845|"20230722004231"|4|C002
JXFD52869489|"20230716153541"|5|C009
JXPOP46756636|"20230728031512"|1|C004
JXFD17966301|"20230726010851"|2|C008
JXEC24841596|"20230703162408"|1|C003
JXPOP69616159|"20230710022927"|2|C008
JXFD25190169|"20230705123616"|4|C003
JXPOP18918171|"20230726091101"|2|C009
JXFD37858272|"20230716070211"|5|C003
JXEC44512392|"20230715223844"|2|C003
JXPOP67216740|"20230704032947"|1|C001
JXPOP64042748|"20230731110608"|2|C007
JXEC56551629|"20230703151548"|5|C003
JXFD06621484|"20230717005853"|4|C002
JXPOP00236612|"20230704113040"|2|C010
JXPOP44876290|"20230726154005"|4|C009
JXFD54446150|"20230708164803"|5|C001
JXFD55098143|"20230708043336"|4|C005
JXFD32378761|"20230707210255"|2|C004
JXPOP93714063|"20230715211735"|5|C010
JXFD45692149|"20230710063953"|2|C008
JXPOP98549013|"20230714075606"|4|C006
JXPOP73804224|"20230710183516"|5|C004
JXFD69011005|"20230706212728"|2|C004
JXEC52715572|"20230731080107"|5|C002
JXPOP27924643|"20230717180533"|4|C007
JXPOP73522059|"20230715041943"|4|C010
JXPOP59326687|"20230702181559"|1|C005
JXPOP64344050|"20230707055700"|5|C008
JXPOP40960055|"20230710210252"|5|C002
JXPOP69347351|"20230725051429"|1|C001
JXPOP05866488|"20230723203307"|4|C008
JXEC43465406|"20230727185200"|4|C006
JXFD51252542|"20230722112702"|2|C002
JXPOP08330771|"20230718053550"|4|C009
JXPOP04438881|"20230711092119"|2|C007
JXPOP01184082|"20230717053745"|1|C002
JXFD85369962|"20230730003227"|1|C003
JXFD40646124|"20230716020812"|4|C010
JXEC49818325|"20230722093958"|1|C002
JXPOP52481055|"20230705092021"|5|C002
JXPOP71548223|"20230726183037"|1|C005
JXPOP92403057|"20230729103023"|5|C009
JXPOP86110440|"20230722091537"|1|C006
JXEC32954037|"20230701231726"|2|C004
JXFD32695885|"20230703212604"|3|C004
JXFD74298397|"20230727031858"|3|C005
JXFD27668463|"20230723191501"|3|C010
JXEC47358566|"20230728040703"|1|C003
JXEC44363822|"20230703135458"|5|C003
JXFD54943024|"20230726102804"|1|C002
JXFD10305186|"20230707015843"|2|C010
JXFD46267077|"20230726110616"|5|C006
JXFD25410859|"20230715230344"|2|C005
JXFD07480676|"20230715023514"|1|C001
JXFD95632229|"20230727005116"|2|C010
JXFD87207839|"20230717043158"|3|C002
JXEC90960015|"20230708205640"|2|C003
JXEC41448593|"20230731221323"|2|C010
JXEC44371119|"20230712062913"|3|C006
JXFD76389654|"20230709195937"|5|C004
JXFD82475496|"20230724120254"|4|C008
JXEC96592688|"20230701054750"|5|C004
JXEC04023438|"20230705115621"|1|C006
JXEC96105992|"20230707150245"|4|C006
JXFD62117058|"20230723195517"|4|C003
JXEC59403557|"20230704192606"|2|C005
JXPOP42237675|"20230711203030"|4|C007
JXPOP25065932|"20230712174244"|4|C005
JXPOP90837710|"20230723154329"|5|C003
JXEC77565254|"20230715020916"|3|C001
JXPOP19582198|"20230723064258"|3|C001
JXEC95710905|"20230718084153"|4|C010
JXEC49292420|"20230711174920"|4|C010
JXFD33167742|"20230727231320"|5|C006
JXFD17822861|"20230713034756"|5|C004
JXFD14783223|"20230728163006"|5|C005
JXPOP60006976|"20230704023053"|3|C002
JXFD98706568|"20230723200605"|2|C001
JXPOP32761291|"20230731030240"|2|C009
JXFD93682481|"20230703014716"|3|C005
JXFD02720745|"20230728141839"|4|C001
JXFD83371625|"20230717105058"|5|C001
JXEC68440482|"20230719115338"|1|C007
JXPOP26704935|"20230703053735"|5|C008
JXEC23603896|"20230721092245"|3|C001
JXPOP69867407|"20230701175959"|2|C009
JXPOP84680639|"20230714210012"|3|C008
JXFD16503493|"20230727101250"|5|C005
JXPOP94209289|"20230711193753"|3|C006
JXPOP70448490|"20230710054131"|5|C004
JXEC48244533|"20230728024012"|3|C005
JXEC72048318|"20230708133507"|1|C007
JXPOP51472704|"20230714025640"|5|C006
JXPOP06816724|"20230718014042"|3|C004
JXFD58070708|"20230706140048"|3|C002
JXFD33159871|"20230717114429"|4|C009
JXFD04634197|"20230709104336"|3|C001
JXFD98061578|"20230726055557"|3|C001
JXEC19569240|"20230731155912"|1|C010
JXFD45157656|"20230727110053"|4|C004
JXPOP70616457|"20230720142118"|4|C007
JXPOP60546248|"20230701133703"|3|C003
JXFD79819458|"20230718023046"|3|C003
JXEC48168654|"20230708211746"|1|C006
JXFD85863975|"20230727075835"|5|C008
JXPOP92792469|"20230709223408"|5|C004
JXEC39508732|"20230711171803"|3|C009
JXFD83307456|"20230705065857"|2|C010
JXEC37257900|"20230713044215"|1|C002
JXEC48856515|"20230709163307"|4|C006
JXPOP27914009|"20230718020536"|3|C002
JXFD74977883|"20230720162429"|4|C005
JXEC46737698|"20230720002355"|5|C004
JXFD65608657|"20230702190711"|5|C002
JXEC52371441|"20230705110319"|5|C001
JXFD11366481|"20230731114511"|2|C005
JXPOP18494523|"20230709171833"|1|C006
JXFD45033593|"20230729171353"|3|C002
JXPOP26913584|"20230731120209"|1|C007
JXPOP44398721|"20230716011930"|1|C002
JXFD49369387|"20230705014404"|4|C001
JXFD25182872|"20230731171107"|1|C004
JXPOP93191492|"20230718205319"|1|C010
JXPOP39036997|"20230717133800"|1|C007
JXPOP38988324|"20230706214908"|2|C006
JXPOP39731191|"20230726131311"|3|C003
JXFD30161018|"20230724063052"|2|C005
JXFD57051535|"20230716105626"|4|C008
JXPOP60029126|"20230723180337"|5|C008
JXEC35711925|"20230720061035"|1|C004
JXPOP07947766|"20230728203915"|3|C008
JXEC55041934|"20230718154147"|2|C009
JXEC31367904|"20230714010003"|5|C003
JXEC18814615|"20230702163152"|2|C005
JXFD26053869|"20230712204012"|5|C009
JXEC10720944|"20230711073723"|4|C007
JXPOP77393196|"20230716042615"|4|C010
JXFD98353179|"20230716065836"|4|C009
JXFD11623780|"20230703180150"|3|C009
JXEC12122651|"20230725062103"|1|C008
JXPOP14023244|"20230715232945"|5|C007
JXPOP06277480|"20230726191245"|3|C003
JXPOP17248820|"20230704014531"|2|C003
JXEC62883049|"20230725150757"|3|C009
JXEC18370341|"20230726050151"|3|C006
JXFD33053801|"20230715165608"|1|C007
JXPOP34898983|"20230705115500"|1|C005
JXPOP95628704|"20230728212526"|2|C005
JXFD70237018|"20230718163559"|2|C002
JXEC47327287|"20230718235443"|2|C007
JXFD05234948|"20230725021930"|5|C010
JXEC10415005|"20230719055026"|1|C008
JXPOP24055236|"20230722155841"|5|C010
JXEC92963030|"20230714083945"|4|C007
JXPOP97053649|"20230710125112"|1|C009
JXFD68314431|"20230728150703"|1|C006
JXEC44952739|"20230708162902"|1|C009
JXEC10077755|"20230723123519"|5|C009
JXEC20725637|"20230719084420"|4|C005
JXFD36560679|"20230723060008"|4|C006
JXEC38140312|"20230727100034"|5|C007
JXFD80906515|"20230708093539"|3|C009
JXFD68997025|"20230716180020"|1|C003
JXFD36988280|"20230725024003"|1|C003
JXEC48610289|"20230727162443"|5|C002
JXPOP23628121|"20230726204548"|2|C009
JXEC91134982|"20230712081356"|1|C006
JXEC38053091|"20230709205455"|2|C010
JXPOP10065324|"20230728122133"|1|C001
JXEC54029249|"20230720094911"|1|C001
JXEC77207026|"20230714084105"|5|C010
JXPOP40098513|"20230710230357"|5|C006
JXFD44622555|"20230730175923"|2|C001
JXPOP23042274|"20230725065616"|5|C010
JXPOP31745101|"20230710083028"|3|C005
JXEC35799748|"20230711090029"|2|C007
JXFD95376006|"20230707140725"|1|C005
JXFD88038676|"20230723163507"|4|C001
JXFD13039891|"20230712072849"|4|C010
JXPOP73139184|"20230713055542"|5|C010
JXPOP32026608|"20230703053327"|2|C008
JXEC37529882|"20230716223938"|1|C008
JXPOP10132826|"20230702062037"|2|C009
JXEC88466125|"20230723210104"|1|C004
JXPOP07600757|"20230716221935"|2|C009
JXFD04845140|"20230719225510"|5|C005
JXFD51789004|"20230713044117"|3|C006
JXPOP47697718|"20230706233801"|4|C005
JXFD75394200|"20230715213844"|5|C002
JXPOP54652035|"20230721120940"|3|C010
JXPOP03104243|"20230721124039"|1|C006
JXFD99173193|"20230707095601"|3|C003
JXFD30730889|"20230708213352"|1|C008
JXEC92919676|"20230706004442"|2|C009
JXFD07930313|"20230709135050"|3|C009
JXFD55024357|"20230720140538"|2|C004
JXEC11754549|"20230708124715"|1|C006
JXEC07197776|"20230722004704"|2|C003
JXPOP49779304|"20230731025232"|5|C007
JXFD12774037|"20230707103052"|1|C010
JXPOP46442771|"20230729071205"|5|C008
JXEC10519082|"20230702175456"|3|C005
JXPOP84912708|"20230724033658"|1|C004
JXEC26611625|"20230730112310"|3|C009
JXEC60555296|"20230726023803"|4|C010
JXPOP85515422|"20230731043509"|5|C006
JXEC83725387|"20230727023802"|3|C004
JXEC24743045|"20230722055045"|5|C010
JXFD08875199|"20230727075850"|1|C004
JXEC52964673|"20230715143804"|3|C003
JXEC85371704|"20230727125817"|1|C003
JXFD06554577|"20230715210156"|5|C009
JXFD74380344|"20230730165350"|5|C007
JXFD19697606|"20230722223332"|3|C006
JXFD43153276|"20230722160623"|1|C008
JXEC87878057|"20230716072744"|1|C001
JXEC54829380|"20230714012650"|2|C010
JXFD62410281|"20230710230833"|4|C007
JXEC98392271|"20230725013654"|3|C002
JXEC72074454|"20230728123139"|1|C010
JXPOP11787258|"20230723103556"|4|C006
JXPOP08255572|"20230720003857"|2|C010
JXEC91816265|"20230703182655"|1|C003
JXFD81117262|"20230708221925"|4|C010
JXFD33022938|"20230715111426"|4|C008
JXFD67292586|"20230725170923"|1|C001
JXFD34590859|"20230726133207"|5|C001
JXEC11669773|"20230704143112"|3|C006
JXEC30261419|"20230726000150"|3|C003
JXEC33628850|"20230727134631"|5|C010
JXFD72670113|"20230706052156"|3|C002
JXPOP86391817|"20230728145315"|2|C005
JXEC54633218|"20230719180816"|5|C009
JXPOP86240334|"20230705112130"|2|C003
JXEC06517032|"20230713043215"|4|C007
JXFD18517990|"20230713130141"|2|C006
JXEC06197086|"20230719215319"|1|C009
JXPOP31182399|"20230722203142"|4|C002
JXFD10613197|"20230718063317"|1|C003
JXFD21428399|"20230714235509"|4|C004
JXEC86649979|"20230722095858"|5|C001
JXEC68638634|"20230716185830"|5|C009
JXEC40422628|"20230711002757"|2|C006
JXFD70302841|"20230727190822"|5|C002
JXPOP82052387|"20230718171241"|4|C010
JXFD52023868|"20230716192014"|1|C010
JXEC48242826|"20230710183838"|2|C005
JXPOP98449053|"20230711063045"|5|C010
JXEC67319008|"20230713000702"|3|C009
JXFD34511620|"20230727155758"|2|C008
JXFD52765350|"20230712090839"|3|C005
JXEC52874118|"20230703164909"|5|C005
JXEC60076862|"20230726020238"|1|C010
JXFD68595639|"20230708142301"|4|C005
JXPOP01107475|"20230730192723"|1|C007
JXPOP03423282|"20230714233736"|5|C007
JXPOP15080539|"20230709223436"|1|C006
JXEC98166476|"20230725011200"|4|C006
JXFD10844155|"20230706202806"|5|C007
JXPOP90141991|"20230707175224"|4|C010
JXEC71108063|"20230717062022"|3|C003
JXEC74817730|"20230729164642"|1|C010
JXPOP98096128|"20230718093231"|5|C002
JXPOP49141145|"20230706071241"|3|C003
JXPOP86116856|"20230718190151"|1|C005
JXPOP05335241|"20230728230341"|4|C006
JXEC25958141|"20230717193401"|1|C010
JXFD57288477|"20230717142126"|2|C010
JXEC78451882|"20230731070209"|4|C005
JXFD48468969|"20230720005657"|1|C010
JXEC58340415|"20230731102843"|4|C008
JXFD21650292|"20230716134538"|3|C003
JXFD32093780|"20230707192415"|3|C003
JXFD94061934|"20230717115438"|4|C001
JXPOP45762268|"20230722182008"|5|C009
JXFD41419678|"20230713073021"|4|C004
JXEC33910822|"20230722030007"|1|C006
JXFD36685525|"20230731035223"|1|C001
JXPOP94592140|"20230725092232"|5|C007
JXEC18103968|"20230730051450"|3|C007
JXEC11003830|"20230724075558"|1|C006
JXFD24235364|"20230711194355"|5|C006
JXEC34077923|"20230712023511"|1|C004
JXEC34159381|"20230701142011"|1|C002
JXEC18224226|"20230724010233"|4|C002
JXFD06722541|"20230714151642"|4|C007
JXFD31387340|"20230710015704"|1|C001
JXFD66287823|"20230729002508"|1|C004
JXPOP77715137|"20230717001222"|1|C004
JXFD84966370|"20230713150855"|2|C010
JXPOP18483668|"20230726110506"|5|C002
JXPOP62862483|"20230725030406"|2|C002
JXEC38646071|"20230709144015"|3|C009
JXPOP56236311|"20230708202237"|3|C005
JXFD79118631|"20230703015008"|5|C004
JXPOP45707774|"20230701073147"|2|C003
JXFD78279436|"20230731135648"|5|C001
JXPOP90809121|"20230720092706"|5|C005
JXPOP60032293|"20230711071301"|3|C009
JXEC80366513|"20230724005125"|5|C003
JXEC73620755|"20230729063621"|5|C004
JXEC78205964|"20230717070919"|4|C007
JXFD64557788|"20230712233048"|5|C004
JXEC09202892|"20230715221328"|4|C008
JXEC80096949|"20230725201928"|2|C007
JXEC14069308|"20230712213402"|2|C001
JXPOP63370657|"20230724020139"|2|C008
JXPOP36109231|"20230718200702"|3|C010
JXFD47928848|"20230728183245"|1|C002
JXPOP57809468|"20230721065647"|5|C009
JXEC08777821|"20230728101914"|2|C005
JXFD66674658|"20230721015121"|1|C005
JXPOP48899624|"20230712102032"|5|C002
JXEC62279788|"20230711223240"|2|C007
JXEC37080631|"20230704142121"|1|C006
JXEC68708985|"20230710112658"|4|C006
JXPOP68986330|"20230706130039"|2|C001
JXPOP24884909|"20230708195431"|3|C005
JXFD59145426|"20230710155156"|2|C008
JXPOP70009968|"20230727192306"|3|C003
JXEC76323002|"20230727083831"|5|C010
JXPOP61052812|"20230704130329"|5|C010
JXFD79561716|"20230702100208"|4|C007
JXEC85766493|"20230712012242"|1|C007
JXEC20755109|"20230706112715"|2|C010
JXEC95530061|"20230712190140"|1|C001
JXPOP01752344|"20230701080412"|3|C010
JXEC89712351|"20230701221926"|1|C004
JXEC55602692|"20230726115659"|4|C005
JXFD91404246|"20230706161906"|1|C001
JXFD65486276|"20230708010938"|4|C004
JXFD07670846|"20230731221343"|1|C006
JXFD09265531|"20230711104731"|4|C002
JXFD60737337|"20230724145333"|5|C005
JXPOP60655999|"20230703170306"|4|C007
JXPOP82822196|"20230717183221"|5|C004
JXFD00367912|"20230720103558"|4|C006
JXPOP03518243|"20230728132533"|2|C005
JXEC20366520|"20230731083711"|2|C008
JXEC55332462|"20230708022934"|4|C010
JXEC92792152|"20230714011623"|2|C008
JXFD19691478|"20230729083158"|1|C009
JXPOP16911026|"20230722061345"|1|C005
JXPOP67335894|"20230704201537"|3|C003
JXFD61549867|"20230711222315"|1|C003
JXFD81253429|"20230715043517"|3|C002
JXPOP10579417|"20230705054239"|5|C006
JXFD99558695|"20230719140307"|1|C001
JXFD22124436|"20230714060047"|1|C005
JXPOP51124497|"20230705052318"|2|C010
JXEC32270183|"20230728055608"|2|C001
JXFD63665621|"20230726073916"|1|C010
JXFD59914640|"20230712163940"|3|C005
JXPOP92205255|"20230705075339"|2|C005
JXEC02265886|"20230702030224"|4|C003
JXPOP57637667|"20230710084849"|4|C010
JXPOP38107363|"20230715173648"|1|C006
JXFD07192084|"20230708102009"|2|C009
JXPOP23065167|"20230706021127"|2|C007
JXEC67104132|"20230720162556"|2|C008
JXPOP60639129|"20230727012600"|4|C008
JXPOP13520466|"20230709135439"|4|C005
JXFD51882470|"20230720063303"|2|C007
JXPOP36491994|"20230723181837"|2|C007
JXPOP97746403|"20230708221537"|1|C008
JXPOP10492679|"20230730013530"|1|C005
JXFD86955500|"20230714134418"|2|C005
JXEC75159202|"20230719124835"|4|C010
JXEC80394572|"20230707130532"|2|C003
JXPOP54482901|"20230731124443"|4|C008
JXFD79847632|"20230717060809"|4|C006
JXFD15681157|"20230717185552"|1|C008
JXPOP28217972|"20230709090750"|1|C010
JXEC16510132|"20230728132716"|4|C003
JXEC61827314|"20230716131300"|4|C001
JXFD92078540|"20230716054547"|5|C004
JXEC88730207|"20230724142135"|3|C010
JXFD88720468|"20230721150525"|5|C005
JXEC39212226|"20230722071839"|5|C001
JXFD40273563|"20230715140423"|4|C001
JXPOP30861194|"20230721151606"|2|C008
JXPOP65500845|"20230721021608"|1|C009
JXPOP64382156|"20230712104236"|2|C001
JXPOP79033965|"20230709203447"|4|C006
JXEC65534160|"20230704194827"|5|C008
JXEC11987600|"20230707160653"|5|C009
JXPOP51769683|"20230714150320"|2|C002
JXPOP67494436|"20230727143439"|4|C010
JXPOP70808239|"20230727050048"|3|C007
JXPOP53673293|"20230708084346"|4|C008
JXFD20802469|"20230702083340"|4|C010
JXPOP88302678|"20230702063204"|1|C008
JXPOP96064851|"20230701145512"|4|C009
JXEC70463704|"20230709081048"|1|C008
JXPOP69577052|"20230708204820"|1|C003
JXFD31116872|"20230729194021"|3|C009
JXFD28121337|"20230717072913"|2|C010
JXEC88179189|"20230706024857"|4|C006
JXPOP24439162|"20230718021150"|1|C010
JXEC87908655|"20230717084626"|5|C009
JXEC52933302|"20230708201058"|5|C010
JXPOP32739725|"20230704085426"|3|C008
JXFD66655195|"20230721110904"|4|C001
JXPOP39373337|"20230705212724"|4|C001
JXPOP99113607|"20230716100148"|4|C010
JXEC45880313|"20230721143205"|3|C003
JXEC19932477|"20230713122829"|2|C003
JXEC93906225|"20230708234657"|4|C004
JXPOP66863441|"20230707142730"|2|C008
JXFD51096562|"20230702223909"|3|C003
JXFD89493303|"20230714153936"|4|C009
JXEC84973137|"20230710050503"|4|C001
JXEC14715201|"20230723202646"|3|C009
JXPOP26596045|"20230726004758"|3|C001
JXEC31406353|"20230702234307"|1|C003
JXFD66926767|"20230714081242"|2|C003
JXPOP27869923|"20230728061844"|5|C009
JXFD07582820|"20230714212714"|2|C009
JXEC25108675|"20230702074342"|3|C006
JXFD96143118|"20230712235518"|5|C003
JXEC51568122|"20230712165111"|1|C008
JXEC02147070|"20230709193022"|3|C003
JXEC67388827|"20230727003728"|5|C008
JXFD02030719|"20230719141959"|1|C005
JXPOP94048011|"20230711071645"|5|C001
JXFD68118897|"20230701202355"|1|C002
JXFD79937768|"20230728051558"|3|C009
JXPOP62091398|"20230728202955"|2|C009
JXPOP21082544|"20230718152551"|3|C010
JXFD71760076|"20230728032423"|1|C001
JXEC79256195|"20230713111413"|2|C008
JXPOP33755990|"20230730015228"|5|C004
JXFD38539578|"20230722222818"|5|C001
JXPOP15517980|"20230718115325"|5|C007
JXPOP21167052|"20230713201904"|1|C006
JXPOP35320541|"20230717084959"|4|C001
JXEC50270267|"20230727231206"|4|C004
JXFD55202548|"20230730223904"|2|C003
JXEC16263570|"20230701051256"|1|C009
JXEC46674093|"20230728111111"|5|C007
JXEC58335057|"20230731230339"|2|C009
JXFD00014797|"20230716172959"|4|C001
JXPOP47101627|"20230725095449"|1|C004
JXEC35356984|"20230713142037"|5|C006
JXPOP77894971|"20230711162958"|2|C003
JXEC50869886|"20230704104613"|1|C001
JXPOP93071363|"20230709203359"|1|C003
JXFD28711222|"20230708145845"|1|C009
JXFD34398628|"20230712005336"|1|C006
JXFD98200501|"20230729030502"|3|C005
JXPOP49766207|"20230724131035"|1|C003
JXPOP20859994|"20230726025113"|2|C002
JXPOP97927683|"20230727022328"|4|C003
JXFD56809504|"20230729011205"|2|C008
JXPOP20339380|"20230704004544"|4|C006
JXPOP40135880|"20230707104109"|2|C003
JXFD35379477|"20230706152622"|3|C005
JXPOP58279254|"20230701021333"|1|C004
JXFD60537808|"20230729200939"|2|C008
JXEC55476932|"20230716133816"|2|C010
JXFD35388340|"20230728180002"|4|C001
JXEC39355835|"20230723223112"|1|C005
JXEC36559952|"20230719094203"|5|C008
JXPOP36064797|"20230728122527"|2|C008
JXPOP83228495|"20230707134233"|2|C006
JXEC20011603|"20230728082820"|1|C007
JXEC38173183|"20230707190816"|1|C010
JXEC50694558|"20230729063947"|5|C010
JXPOP15312303|"20230725145606"|3|C006
JXPOP15861982|"20230706093455"|5|C006
JXFD94172964|"20230701193232"|2|C003
JXFD97433526|"20230705213457"|3|C001
JXFD90734894|"20230718175459"|3|C005
JXPOP08035838|"20230724040203"|2|C008
JXEC98838481|"20230731211303"|1|C005
JXFD81467804|"20230711203129"|2|C006
JXEC50541640|"20230721043923"|5|C004
JXPOP99025617|"20230707065014"|1|C010
JXEC32875460|"20230714040607"|1|C002
JXFD94008433|"20230714125642"|1|C009
JXFD99725911|"20230729005711"|1|C006
JXPOP96164616|"20230709142059"|2|C001
JXPOP62307871|"20230731025542"|4|C009
JXFD39139550|"20230713215448"|5|C005
JXFD74984877|"20230704101902"|4|C004
JXPOP70902717|"20230725153410"|3|C007
JXEC14288348|"20230709155602"|5|C009
JXFD61777450|"20230718223359"|4|C006
JXFD77802255|"20230711225536"|4|C009
JXFD98897364|"20230719231845"|1|C005
JXPOP48117020|"20230707031115"|3|C010
JXEC75398912|"20230714060806"|2|C009
JXPOP15421084|"20230704211621"|5|C005
JXEC01271561|"20230719013628"|2|C007
JXFD60011758|"20230709024650"|5|C005
JXFD32584361|"20230714001243"|4|C008
JXEC02756964|"20230717204207"|1|C009
JXFD22432323|"20230711172802"|2|C003
JXEC78338694|"20230730174628"|2|C004
JXFD57539244|"20230710153323"|5|C009
JXFD68279226|"20230710190627"|5|C007
JXEC11770877|"20230726035344"|2|C001
JXFD59201921|"20230720010324"|1|C008
JXEC38999900|"20230726200839"|1|C010
JXEC13678558|"20230715021345"|3|C010
JXEC46411117|"20230719022838"|1|C005
JXPOP15958889|"20230717192702"|2|C003
JXFD77306943|"20230715132644"|4|C007
JXFD76786149|"20230716060349"|4|C006
JXEC76332595|"20230728061730"|1|C003
JXFD59136748|"20230726064212"|5|C010
JXPOP98621072|"20230729103228"|2|C002
JXFD52129033|"20230715025731"|2|C005
JXFD65015400|"20230730164250"|2|C001
JXFD99278972|"20230721094207"|5|C009
JXPOP18885888|"20230730082652"|5|C010
JXFD71741192|"20230704062626"|1|C008
JXEC95064156|"20230728125925"|5|C006
JXFD90905179|"20230720130905"|3|C003
JXEC49240192|"20230721110524"|5|C002
JXPOP54430831|"20230718075047"|5|C007
JXPOP88720967|"20230718231544"|2|C009
JXEC28058641|"20230716204300"|4|C005
JXPOP39633775|"20230719120230"|1|C003
JXEC28217633|"20230708154333"|5|C001
JXFD32716160|"20230706145621"|5|C003
JXFD14174434|"20230720010832"|4|C008
JXEC06188307|"20230730131436"|2|C004
JXPOP46154287|"20230724031115"|5|C008
JXEC80769416|"20230705025228"|2|C007
JXPOP19866764|"20230701002712"|1|C002
JXPOP17267686|"20230703194113"|3|C010
JXPOP99998449|"20230727121727"|5|C009
JXEC11956745|"20230714124501"|5|C009
JXPOP90206823|"20230712193415"|3|C002
