"waybill_code"|"create_time"|"id_warehouse"|"id_cat"|"id_payment_type"|"id_card"|"id_customer"|"weight"|"fee"|"province_code"|"city_code"|"district_code"
JXFD28587604|"20230727184115"|1|5|3|1|5|40|27820|36|3604|360404
JXPOP15352636|"20230731212100"|4|3|2|1|14|5|19853|36|3604|360405
JXEC26922381|"20230718160102"|3|5|1||3|95|74899|36|3671|367101
JXFD25334893|"20230706072140"|1|3|3|2|20|42|45772|36|3671|367102
JXFD36297187|"20230714203624"|5|1|3|1|2|53|72645|36|3671|367103
JXPOP89220414|"20230709224423"|1|4|2|1|6|60|82513|36|3671|367104
JXPOP36526085|"20230701222109"|4|2|1||7|98|81729|36|3671|367105
JXFD29227104|"20230706160535"|1|4|1||10|99|78848|36|3674|367401
JXEC31678444|"20230728034545"|3|2|3|1|7|16|46559|36|3674|367402
JXPOP81080329|"20230730003119"|3|2|2|2|2|55|71718|36|3674|367403
JXEC01988029|"20230712095640"|2|1|2|2|1|16|26721|36|3674|367404
JXPOP60573422|"20230719205250"|1|2|3|2|16|41|28341|36|3674|367405
JXPOP49626310|"20230730070230"|5|1|2|2|8|93|70447|36|3675|367501
JXPOP86253470|"20230707114849"|5|5|1||19|75|85916|36|3675|367502
JXEC67360452|"20230727111855"|2|3|1||6|85|94184|36|3675|367503
JXFD47454681|"20230716081345"|5|2|2|1|18|86|87518|36|3675|367504
JXEC14363261|"20230718214900"|3|4|2|1|12|93|96587|36|3675|367505
JXEC45468616|"20230706050649"|1|1|2|2|7|40|39546|36|3673|367301
JXEC97236249|"20230726182622"|3|2|3|2|5|13|26963|36|3673|367302
JXPOP04184094|"20230712213707"|2|5|1||15|19|54190|36|3673|367303
JXPOP54558521|"20230704215145"|2|4|1||11|21|32113|36|3673|367304
JXFD34758261|"20230702190012"|3|5|3|2|9|57|85602|36|3673|367305
JXPOP55318295|"20230707125719"|2|2|3|1|9|73|96903|35|3571|357101
JXPOP58674830|"20230711172825"|2|2|1||6|87|99927|35|3571|357102
JXPOP75786513|"20230709081533"|4|3|2|2|19|91|93403|35|3571|357103
JXEC26928087|"20230721135948"|5|5|1||14|81|85342|35|3571|357104
JXEC51333943|"20230723180259"|4|1|3|1|15|67|71964|35|3571|357105
JXEC79936231|"20230711085725"|2|5|3|2|6|60|97795|32|3271|327101
JXEC13784170|"20230720103818"|5|5|3|1|14|24|51799|32|3271|327102
JXPOP68129487|"20230704055125"|2|5|1||5|4|16030|32|3271|327103
JXEC89089811|"20230708120444"|2|4|2|1|6|82|85218|32|3271|327104
JXFD81246939|"20230706020724"|3|5|2|2|3|72|99302|32|3271|327105
JXPOP66432310|"20230702131756"|4|5|2|1|11|52|88276|32|3236|323601
JXFD52776199|"20230720233954"|3|1|2|2|17|70|99860|32|3236|323602
JXEC72344325|"20230719170814"|4|2|1||14|1|13024|32|3236|323603
JXPOP31094559|"20230724120219"|1|2|1||8|1|19306|32|3236|323604
JXEC48107826|"20230724185819"|2|3|3|1|7|82|96476|32|3236|323605
JXPOP54812855|"20230710091641"|3|2|1||19|30|56909|33|3371|337101
JXEC32335080|"20230709173802"|2|2|3|1|20|49|45479|33|3371|337102
JXEC77406715|"20230713221024"|4|2|1||15|3|23922|33|3371|337103
JXEC84870907|"20230713084612"|3|2|1||17|37|33043|33|3371|337104
JXEC35922472|"20230721214143"|4|2|2|2|3|34|45901|33|3371|337105
JXPOP99438831|"20230726200053"|1|4|1||7|24|29532|33|3372|337201
JXEC69587455|"20230715141045"|5|5|3|2|16|47|54289|33|3372|337202
JXEC47138776|"20230720025719"|5|3|2|1|5|100|88023|33|3372|337203
JXEC32740247|"20230703101137"|4|2|1||13|21|45004|33|3372|337204
JXFD08283934|"20230708051121"|5|4|3|2|12|77|79938|33|3372|337205
JXFD28673650|"20230726001952"|2|5|1||9|65|86825|34|3471|347101
JXEC98045437|"20230727232143"|2|1|2|1|8|6|13408|34|3471|347102
JXFD19119806|"20230726140843"|5|5|2|1|4|64|93580|34|3471|347103
JXEC72305838|"20230725221457"|2|5|2|2|16|14|30295|34|3471|347104
JXPOP16909009|"20230725011534"|3|2|1||2|33|54012|34|3471|347105
JXPOP26352149|"20230709042222"|4|4|2|1|13|41|43448|34|3475|347501
JXEC24420462|"20230718122220"|2|1|2|2|13|44|64422|34|3475|347502
JXPOP40237647|"20230704043112"|4|4|3|1|11|56|88251|34|3475|347503
JXEC20927232|"20230729050127"|1|4|1||19|27|52435|34|3475|347504
JXPOP87641372|"20230724114152"|3|4|1||10|18|27243|34|3475|347505
JXPOP06810224|"20230712111335"|3|3|3|2|9|24|33824|36|3601|360101
JXFD48790369|"20230720041057"|3|1|1||5|60|85487|36|3601|360102
JXFD79016502|"20230713092756"|4|5|1||9|42|27771|36|3601|360103
JXFD34994599|"20230711180551"|1|4|2|1|7|8|13408|36|3601|360104
JXFD07827840|"20230703134621"|4|4|3|2|6|89|96691|36|3601|360105
JXPOP21033530|"20230723045412"|1|5|1||17|54|80761|36|3604|360401
JXPOP55032499|"20230717062027"|3|2|2|1|12|61|77379|36|3604|360402
JXFD69655717|"20230725054122"|3|4|3|2|2|27|47634|36|3604|360403
JXPOP48821510|"20230713053259"|3|3|2|1|14|37|59043|36|3604|360404
JXEC46395876|"20230724005658"|3|5|2|2|12|28|52806|36|3604|360405
JXEC91357888|"20230730065046"|1|5|3|1|4|70|97895|36|3671|367101
JXEC69395260|"20230710154535"|5|3|2|2|3|25|43832|36|3671|367102
JXFD87909431|"20230729053938"|3|1|2|1|8|29|60380|36|3671|367103
JXFD94078446|"20230711065002"|3|3|1||10|6|13919|36|3671|367104
JXEC38315445|"20230713050815"|2|1|1||1|28|62359|36|3671|367105
JXEC44234135|"20230714154859"|3|5|2|2|3|7|12263|36|3674|367401
JXPOP81750015|"20230717122438"|5|3|2|2|2|15|51858|36|3674|367402
JXPOP04878611|"20230709145132"|5|4|3|1|9|60|87576|36|3674|367403
JXFD60775781|"20230721103519"|1|3|3|1|13|50|43999|36|3674|367404
JXPOP29988507|"20230706184900"|1|4|1||8|6|14351|36|3674|367405
JXFD83109195|"20230716121217"|3|1|3|2|17|57|94307|36|3675|367501
JXEC33189625|"20230702025057"|2|2|3|2|3|60|98025|36|3675|367502
JXPOP85811448|"20230708074742"|4|3|1||9|65|78904|36|3675|367503
JXPOP74818267|"20230721174115"|3|2|3|2|18|62|85928|36|3675|367504
JXFD90900611|"20230730224839"|1|2|2|2|2|65|77406|36|3675|367505
JXEC18847827|"20230726032403"|2|1|3|2|2|58|90809|36|3673|367301
JXPOP16032494|"20230710032935"|5|4|2|1|8|92|99889|36|3673|367302
JXEC47497640|"20230715124141"|4|5|3|1|13|88|95916|36|3673|367303
JXEC89877453|"20230704081005"|1|1|3|2|5|63|81179|36|3673|367304
JXFD10626018|"20230725072317"|3|1|2|1|5|89|74453|36|3673|367305
JXPOP21523392|"20230720022834"|4|2|1||7|37|26435|35|3571|357101
JXPOP20981240|"20230710080303"|4|4|2|2|18|42|40470|35|3571|357102
JXEC34674765|"20230727162516"|3|4|1||17|67|94858|35|3571|357103
JXEC51084705|"20230731155704"|5|1|3|1|2|87|96141|35|3571|357104
JXPOP41763082|"20230714074102"|2|5|3|2|18|87|92002|35|3571|357105
JXPOP38170053|"20230727151254"|2|1|2|2|11|71|94722|32|3271|327101
JXFD06035001|"20230711124740"|4|2|1||20|7|13624|32|3271|327102
JXFD55159570|"20230717012831"|3|4|3|2|12|87|95877|32|3271|327103
JXFD00034893|"20230724014542"|1|5|3|1|4|17|64711|32|3271|327104
JXPOP68903374|"20230703045933"|4|5|2|1|20|64|91855|32|3271|327105
JXPOP93077197|"20230729035924"|4|3|3|2|4|59|70247|32|3236|323601
JXEC92322088|"20230718101440"|1|3|3|1|2|43|31384|32|3236|323602
JXFD88939460|"20230726144711"|1|4|3|1|10|28|51902|32|3236|323603
JXFD46333899|"20230731071226"|2|2|2|1|15|27|54352|32|3236|323604
JXPOP58986625|"20230725234729"|1|3|1||13|65|72981|32|3236|323605
JXFD02149934|"20230702144120"|4|5|3|1|10|18|64970|33|3371|337101
JXEC36228739|"20230716221833"|5|4|1||5|94|72784|33|3371|337102
JXPOP98732460|"20230714094128"|1|3|2|2|5|6|25300|33|3371|337103
JXFD20206948|"20230707210727"|3|3|3|2|18|89|77359|33|3371|337104
JXPOP53959794|"20230710184411"|2|1|3|2|13|94|79924|33|3371|337105
JXPOP99790367|"20230714060341"|4|2|2|1|12|89|71647|33|3372|337201
JXFD78738611|"20230722001624"|1|3|2|2|3|17|55494|33|3372|337202
JXEC29563245|"20230720001408"|3|4|2|2|15|68|98342|33|3372|337203
JXFD60921021|"20230724113714"|4|5|1||14|98|87159|33|3372|337204
JXPOP93991198|"20230729211725"|5|2|1||10|9|24782|33|3372|337205
JXEC23034424|"20230714162627"|1|5|1||12|47|33423|34|3471|347101
JXFD57723256|"20230721214941"|4|1|3|1|13|21|36501|34|3471|347102
JXEC80445396|"20230713003627"|5|1|1||3|37|60141|34|3471|347103
JXFD40867596|"20230710004753"|2|5|2|1|10|65|97331|34|3471|347104
JXFD73631239|"20230722121935"|5|4|1||1|2|10908|34|3471|347105
JXEC00423491|"20230713073328"|4|5|2|2|17|47|55018|34|3475|347501
JXFD25387933|"20230706034710"|4|5|2|2|8|64|76221|34|3475|347502
JXPOP11818770|"20230723203908"|1|1|1||20|88|98553|34|3475|347503
JXFD91406909|"20230711180540"|1|2|3|2|17|13|38774|34|3475|347504
JXFD24774514|"20230714185126"|2|2|2|1|4|1|13440|34|3475|347505
JXEC88047501|"20230727053904"|1|3|1||10|7|16940|36|3601|360101
JXFD34299465|"20230720114600"|1|1|2|1|6|6|13576|36|3601|360102
JXEC78902056|"20230727045854"|3|3|2|1|18|49|64471|36|3601|360103
JXPOP23941516|"20230722130822"|2|4|3|1|17|90|72262|36|3601|360104
JXPOP32035646|"20230724032121"|3|5|3|2|18|45|64617|36|3601|360105
JXEC83808732|"20230711223711"|3|5|2|2|8|9|22567|36|3604|360401
JXEC73111924|"20230704192547"|2|4|3|1|15|64|77173|36|3604|360402
JXEC37826417|"20230728023846"|3|4|1||20|55|74021|36|3604|360403
JXEC61547102|"20230725134125"|2|5|3|1|7|7|18883|36|3604|360404
JXFD58529838|"20230729052219"|3|5|2|2|12|11|55341|36|3604|360405
JXEC95434319|"20230719153714"|5|2|1||4|77|96161|36|3671|367101
JXPOP16628803|"20230716023015"|3|2|3|1|17|39|32682|36|3671|367102
JXPOP66026501|"20230714120955"|2|1|1||14|67|89374|36|3671|367103
JXPOP08330253|"20230727004000"|2|3|2|2|20|34|35629|36|3671|367104
JXFD60403129|"20230701064327"|3|5|2|1|16|22|53906|36|3671|367105
JXPOP83266889|"20230715203604"|5|3|3|2|2|27|61211|36|3674|367401
JXEC01392762|"20230707035910"|5|1|3|2|18|96|70010|36|3674|367402
JXFD04850216|"20230721103658"|3|4|2|2|13|93|79077|36|3674|367403
JXPOP94938920|"20230727133811"|5|3|2|1|4|68|91065|36|3674|367404
JXPOP52520654|"20230724033459"|1|3|1||4|100|87412|36|3674|367405
JXFD20454134|"20230724044355"|4|5|1||7|9|15803|36|3675|367501
JXEC53973013|"20230712013123"|1|1|2|1|10|82|99781|36|3675|367502
JXEC06993747|"20230729092149"|5|4|3|1|20|66|98335|36|3675|367503
JXPOP67431041|"20230725090959"|4|3|2|1|18|89|70380|36|3675|367504
JXPOP33693768|"20230720133108"|4|4|1||2|29|58611|36|3675|367505
JXFD16040674|"20230716122323"|1|5|1||12|39|40043|36|3673|367301
JXFD51824184|"20230702225157"|4|2|1||19|6|13261|36|3673|367302
JXPOP99242245|"20230702194915"|3|2|2|1|13|9|16174|36|3673|367303
JXEC27642374|"20230720180757"|2|1|3|1|14|22|29213|36|3673|367304
JXEC81316099|"20230729141010"|2|3|3|1|18|5|17894|36|3673|367305
JXPOP68436467|"20230708171623"|2|2|2|1|11|67|88713|35|3571|357101
JXEC49266068|"20230709163119"|3|2|3|1|7|14|41982|35|3571|357102
JXEC85199610|"20230714054919"|2|5|3|2|16|11|48573|35|3571|357103
JXEC31138336|"20230702053237"|5|4|3|2|16|95|99693|35|3571|357104
JXFD46541313|"20230723051155"|4|1|1||14|55|72141|35|3571|357105
JXEC56881323|"20230713024936"|2|1|2|2|7|60|97723|32|3271|327101
JXEC72416794|"20230723200314"|5|2|1||11|29|51646|32|3271|327102
JXEC48812121|"20230731024322"|1|3|1||9|68|90165|32|3271|327103
JXPOP39069524|"20230719034150"|5|5|1||8|89|73666|32|3271|327104
JXEC87472080|"20230705100254"|1|2|2|1|4|11|51087|32|3271|327105
JXPOP22866611|"20230731025809"|5|5|2|2|2|65|83066|32|3236|323601
JXPOP50682480|"20230709162505"|4|1|2|1|8|42|60299|32|3236|323602
JXEC22474786|"20230727185009"|2|5|3|2|16|19|45249|32|3236|323603
JXEC49901603|"20230701094104"|4|2|1||14|41|57595|32|3236|323604
JXEC18193268|"20230716182615"|2|5|3|2|18|62|79383|32|3236|323605
JXEC63533055|"20230701100752"|3|2|3|2|3|42|56297|33|3371|337101
JXPOP51933961|"20230708093356"|4|1|1||16|77|80932|33|3371|337102
JXFD22681162|"20230722222907"|1|2|3|1|7|23|27617|33|3371|337103
JXEC27996449|"20230715184529"|5|4|1||5|83|76707|33|3371|337104
JXPOP82024936|"20230708061742"|5|4|1||12|82|83889|33|3371|337105
JXEC58519078|"20230706212939"|1|4|1||6|43|41884|33|3372|337201
JXPOP35625184|"20230717055411"|4|1|2|1|13|95|80554|33|3372|337202
JXPOP15204800|"20230727221931"|3|1|1||11|74|99305|33|3372|337203
JXPOP11857382|"20230714023629"|1|2|2|1|13|58|80447|33|3372|337204
JXEC22072827|"20230723233249"|2|1|1||19|90|70425|33|3372|337205
JXFD89858865|"20230708004452"|1|4|2|2|11|16|52652|34|3471|347101
JXPOP95780336|"20230719003955"|3|4|3|2|7|60|87988|34|3471|347102
JXFD97364650|"20230706233616"|1|3|1||12|49|30563|34|3471|347103
JXEC83600130|"20230717213332"|4|1|2|2|11|45|35538|34|3471|347104
JXEC41870348|"20230710134847"|3|2|1||4|7|17592|34|3471|347105
JXFD26822905|"20230711134556"|3|2|3|1|2|95|91493|34|3475|347501
JXFD37635694|"20230710225923"|3|4|2|2|5|68|94874|34|3475|347502
JXFD09896461|"20230727121819"|3|1|2|2|6|59|84858|34|3475|347503
JXFD78287104|"20230715170401"|3|5|2|2|8|17|49871|34|3475|347504
JXPOP77216560|"20230729131516"|4|5|2|1|17|50|28323|34|3475|347505
JXEC45972367|"20230719000524"|3|4|2|1|15|14|31124|36|3601|360101
JXEC14062353|"20230701063513"|5|2|2|2|16|40|63989|36|3601|360102
JXPOP14004159|"20230730041244"|3|1|3|1|5|75|79438|36|3601|360103
JXFD70682973|"20230729233509"|3|1|3|2|15|35|36851|36|3601|360104
JXEC50834280|"20230706111429"|4|1|1||10|74|78424|36|3601|360105
JXPOP51039321|"20230727230429"|2|4|3|1|18|77|83135|36|3604|360401
JXFD58418937|"20230715025812"|3|5|2|2|20|95|99583|36|3604|360402
JXPOP25315950|"20230702072040"|3|4|1||10|28|49463|36|3604|360403
JXEC50674575|"20230711124403"|2|5|2|2|17|20|64866|36|3604|360404
JXPOP75346048|"20230703004733"|2|1|2|2|15|8|16742|36|3604|360405
JXEC92426859|"20230706010921"|3|3|1||10|71|90363|36|3671|367101
JXPOP49971422|"20230715152947"|5|5|3|2|14|72|79962|36|3671|367102
JXPOP92554598|"20230725235802"|2|5|1||13|98|82261|36|3671|367103
JXEC63299750|"20230708193603"|4|2|1||2|60|89755|36|3671|367104
JXFD40014880|"20230724203150"|2|1|2|2|11|40|59811|36|3671|367105
JXEC47407640|"20230725043044"|3|2|3|2|1|71|73214|36|3674|367401
JXPOP83579189|"20230718103122"|4|3|3|2|3|43|35207|36|3674|367402
JXFD49584634|"20230711155201"|3|1|2|2|19|85|90918|36|3674|367403
JXPOP75130296|"20230720185132"|4|1|2|2|7|59|87161|36|3674|367404
JXFD35187649|"20230718083848"|4|5|2|1|3|34|61150|36|3674|367405
JXFD70505572|"20230720161840"|2|2|1||7|24|51822|36|3675|367501
JXPOP14701960|"20230714062002"|4|4|3|2|5|29|38304|36|3675|367502
JXPOP22101094|"20230708011908"|4|3|2|1|4|99|73906|36|3675|367503
JXPOP39556822|"20230727184037"|4|5|1||19|51|93697|36|3675|367504
JXEC69872914|"20230721113630"|5|5|3|1|3|57|95819|36|3675|367505
JXFD90732150|"20230720174104"|4|4|2|1|13|19|26464|36|3673|367301
JXFD63020077|"20230726011145"|3|3|3|2|16|35|45375|36|3673|367302
JXEC35740301|"20230719071311"|1|4|2|2|12|43|53603|36|3673|367303
JXFD87472005|"20230728045601"|4|4|2|1|4|74|96432|36|3673|367304
JXEC95422103|"20230706231103"|1|3|1||11|37|42808|36|3673|367305
JXFD73233669|"20230718023642"|1|3|1||1|22|27016|35|3571|357101
JXEC11698361|"20230728021430"|2|1|1||9|23|58852|35|3571|357102
JXPOP38224177|"20230729195639"|5|2|3|1|18|74|89157|35|3571|357103
JXEC43512271|"20230703001351"|3|3|2|1|2|93|91572|35|3571|357104
JXPOP18050735|"20230708174525"|2|4|2|1|6|78|96708|35|3571|357105
JXEC82039363|"20230707102801"|2|3|1||18|100|99217|32|3271|327101
JXFD39395818|"20230718211925"|3|1|2|2|5|29|58417|32|3271|327102
JXEC17071739|"20230718072854"|2|2|2|1|18|30|36214|32|3271|327103
JXFD99040868|"20230704130829"|5|4|3|1|18|48|42470|32|3271|327104
JXFD16691177|"20230714125934"|3|4|1||7|6|17812|32|3271|327105
JXPOP92198012|"20230726171603"|5|1|1||16|3|23790|32|3236|323601
JXFD95028372|"20230716122219"|5|3|2|2|11|59|83946|32|3236|323602
JXEC68388248|"20230708183747"|3|3|1||19|87|94751|32|3236|323603
JXEC48095095|"20230709101601"|4|2|3|2|14|30|48878|32|3236|323604
JXEC16099816|"20230725143952"|4|1|1||12|7|23980|32|3236|323605
JXFD04515074|"20230731135916"|3|2|3|2|18|7|12336|33|3371|337101
JXFD35418493|"20230703063420"|5|3|1||6|47|61795|33|3371|337102
JXFD31847121|"20230710104043"|4|3|1||2|81|80925|33|3371|337103
JXEC23827307|"20230712175255"|5|5|2|2|18|52|71558|33|3371|337104
JXPOP95821281|"20230728210906"|3|4|1||5|69|93996|33|3371|337105
JXFD01683530|"20230726093650"|4|4|3|1|11|94|71996|33|3372|337201
JXEC24091817|"20230701082655"|2|2|1||13|62|96667|33|3372|337202
JXFD80505675|"20230701064006"|4|2|3|1|6|52|84651|33|3372|337203
JXEC81403849|"20230716235220"|4|4|2|1|17|94|95536|33|3372|337204
JXFD11991392|"20230720164734"|4|1|1||1|23|38734|33|3372|337205
JXPOP77094304|"20230712113441"|4|2|2|1|8|9|25446|34|3471|347101
JXEC32860602|"20230727143024"|3|1|1||18|35|64826|34|3471|347102
JXFD52469919|"20230708064611"|5|1|3|2|18|65|81581|34|3471|347103
JXPOP50124485|"20230711080739"|5|3|3|1|20|85|82861|34|3471|347104
JXEC80897137|"20230717044322"|5|3|1||20|70|74954|34|3471|347105
JXFD10164876|"20230701163131"|3|5|2|2|7|95|75010|34|3475|347501
JXFD82076576|"20230714161136"|5|1|3|1|3|26|50411|34|3475|347502
JXFD91909436|"20230702170159"|2|3|3|1|8|82|85692|34|3475|347503
JXEC29219496|"20230703163440"|3|3|1||13|13|31376|34|3475|347504
JXEC34812301|"20230714003536"|5|5|1||16|66|96969|34|3475|347505
JXEC33433420|"20230726141546"|4|3|3|1|7|66|88484|36|3601|360101
JXPOP54341757|"20230729002339"|1|3|3|2|14|86|73876|36|3601|360102
JXPOP34102142|"20230721192552"|5|1|3|1|8|31|44526|36|3601|360103
JXPOP98995116|"20230717084510"|1|2|2|2|11|21|54072|36|3601|360104
JXEC85903096|"20230707160042"|3|1|2|2|5|76|71109|36|3601|360105
JXEC12144749|"20230726202521"|3|5|1||9|96|73507|36|3604|360401
JXFD66204747|"20230707230642"|3|5|3|1|11|4|24738|36|3604|360402
JXFD64542143|"20230718034643"|3|4|2|2|2|17|34261|36|3604|360403
JXPOP22047485|"20230727021208"|2|5|1||17|43|60927|36|3604|360404
JXPOP83976889|"20230723093601"|3|1|2|2|17|79|96733|36|3604|360405
JXEC90128038|"20230710184133"|5|1|3|2|19|71|83187|36|3671|367101
JXEC88102560|"20230720121517"|3|2|3|1|5|49|52714|36|3671|367102
JXFD58444530|"20230703210625"|5|5|1||12|44|57167|36|3671|367103
JXEC72163937|"20230717171543"|3|3|1||15|38|35905|36|3671|367104
JXEC60417938|"20230727135340"|2|2|2|1|3|72|85478|36|3671|367105
JXFD81463690|"20230701000105"|2|2|1||15|39|49825|36|3674|367401
JXPOP17076702|"20230714180057"|2|2|1||11|90|92683|36|3674|367402
JXEC88476356|"20230710141956"|4|3|1||15|82|77113|36|3674|367403
JXPOP14892705|"20230706055113"|1|3|3|1|13|71|87719|36|3674|367404
JXFD20343612|"20230713211747"|4|3|1||2|81|78654|36|3674|367405
JXPOP69773620|"20230710000651"|1|3|2|2|20|66|96381|36|3675|367501
JXPOP78962485|"20230714094409"|2|1|1||18|31|60599|36|3675|367502
JXFD26493348|"20230714154904"|4|1|2|1|6|92|95676|36|3675|367503
JXPOP02276638|"20230709043323"|3|4|2|2|5|37|56378|36|3675|367504
JXPOP20489551|"20230723214500"|3|2|1||19|40|28128|36|3675|367505
JXPOP08114011|"20230703021631"|3|2|2|2|3|19|62112|36|3673|367301
JXPOP89072456|"20230710002754"|3|3|1||19|78|98797|36|3673|367302
JXEC41945341|"20230711101611"|5|1|3|2|18|59|89591|36|3673|367303
JXPOP39595389|"20230724175528"|2|1|1||20|41|60041|36|3673|367304
JXPOP87995902|"20230704002728"|2|1|3|2|1|61|77248|36|3673|367305
JXFD99069664|"20230719100448"|3|5|1||18|66|97606|35|3571|357101
JXPOP68547562|"20230703063737"|5|4|3|2|11|55|90721|35|3571|357102
JXEC17146746|"20230724072305"|4|4|2|2|16|66|84168|35|3571|357103
JXEC89495364|"20230726014547"|5|4|1||1|83|91873|35|3571|357104
JXEC48760765|"20230704235135"|1|4|1||1|4|23341|35|3571|357105
JXPOP14910916|"20230717140201"|3|1|1||4|55|76065|32|3271|327101
JXFD07735810|"20230703202835"|5|4|3|1|5|33|51064|32|3271|327102
JXEC69370611|"20230709010008"|4|1|3|2|12|3|22479|32|3271|327103
JXPOP52524596|"20230720113728"|3|5|2|2|6|99|78238|32|3271|327104
JXPOP44368066|"20230715181316"|1|5|2|2|2|14|60256|32|3271|327105
JXFD74653075|"20230712090105"|1|2|3|2|12|89|85114|32|3236|323601
JXEC56538274|"20230703093239"|2|3|3|2|12|58|98711|32|3236|323602
JXPOP18163425|"20230718121603"|5|3|1||14|23|45633|32|3236|323603
JXPOP71327301|"20230712070138"|4|2|3|1|1|95|94330|32|3236|323604
JXEC22231204|"20230717101913"|2|2|1||4|51|93779|32|3236|323605
JXPOP38815143|"20230720115021"|2|3|1||7|88|76620|33|3371|337101
JXPOP10670909|"20230716054742"|2|4|2|2|18|23|39824|33|3371|337102
JXPOP70046478|"20230702200004"|2|5|2|1|17|56|70183|33|3371|337103
JXEC53413777|"20230723200151"|4|4|3|1|7|33|51607|33|3371|337104
JXEC71379551|"20230719215407"|5|2|2|1|20|85|70914|33|3371|337105
JXEC37981958|"20230722172731"|2|2|2|2|4|42|37812|33|3372|337201
JXFD49376141|"20230720032039"|2|2|1||4|14|65744|33|3372|337202
JXEC88252453|"20230719121343"|2|4|3|1|16|23|63365|33|3372|337203
JXFD78759220|"20230717100701"|5|4|2|2|1|32|46509|33|3372|337204
JXPOP67278602|"20230708090335"|3|1|3|2|7|16|37942|33|3372|337205
JXEC77081860|"20230719055008"|5|3|2|2|8|64|98902|34|3471|347101
JXPOP73468690|"20230713015315"|4|3|2|2|9|63|74144|34|3471|347102
JXFD93270258|"20230723081522"|1|1|1||18|48|30960|34|3471|347103
JXEC54209291|"20230705080607"|2|2|3|2|19|35|45880|34|3471|347104
JXEC33520965|"20230710115432"|1|5|2|2|3|62|70849|34|3471|347105
JXPOP31579230|"20230701103522"|3|5|2|1|16|90|95785|34|3475|347501
JXEC39910078|"20230706083525"|2|4|3|1|15|11|61834|34|3475|347502
JXPOP38662788|"20230725011543"|5|5|1||3|44|45257|34|3475|347503
JXPOP13907217|"20230701084658"|5|5|3|1|12|59|99588|34|3475|347504
JXEC87307836|"20230702181039"|1|1|1||15|74|79409|34|3475|347505
JXEC80376397|"20230702000225"|2|2|1||4|68|71054|36|3601|360101
JXEC85540328|"20230717151643"|2|3|2|1|4|7|24989|36|3601|360102
JXPOP81383201|"20230713220447"|3|2|1||8|88|97306|36|3601|360103
JXFD70502809|"20230705041633"|4|4|3|2|2|5|13097|36|3601|360104
JXEC30236169|"20230705034459"|4|5|1||1|57|96746|36|3601|360105
JXEC46828451|"20230721031213"|4|3|3|2|14|21|27536|36|3604|360401
JXEC13100799|"20230703233519"|1|4|3|2|17|87|94542|36|3604|360402
JXPOP37373458|"20230723072513"|1|3|2|2|11|10|12783|36|3604|360403
JXFD80140615|"20230731160145"|5|3|2|1|7|48|31016|36|3604|360404
JXPOP30515900|"20230730125059"|5|1|3|2|2|70|78248|36|3604|360405
JXPOP64030497|"20230719221938"|3|1|2|2|18|8|25588|36|3671|367101
JXPOP60603025|"20230703022222"|4|1|3|2|10|52|75287|36|3671|367102
JXEC52305854|"20230702205847"|1|1|3|2|14|14|44589|36|3671|367103
JXPOP75258144|"20230714031827"|3|3|2|1|6|89|89605|36|3671|367104
JXEC13895403|"20230716051210"|5|2|3|2|7|13|59550|36|3671|367105
JXPOP37491016|"20230722171347"|5|2|3|2|12|89|89314|36|3674|367401
JXEC95750953|"20230717092714"|3|3|1||9|76|82234|36|3674|367402
JXFD33712106|"20230710064428"|3|4|2|2|3|72|81859|36|3674|367403
JXFD95231090|"20230709030048"|2|2|3|1|15|20|37732|36|3674|367404
JXPOP84637696|"20230723113644"|4|1|1||16|75|95513|36|3674|367405
JXPOP76080566|"20230716114442"|2|1|1||14|48|64184|36|3675|367501
JXFD63433337|"20230715174046"|1|4|1||20|12|60313|36|3675|367502
